transaction,account_key,client_key,journal_date_key,debit_amount,credit_amount,?column?
Invoice - 2026-09-17_1268 ,Cost Of Good Sold,4000,2026-08-18,1082.0, ,CSV_Import
Invoice - 2026-09-10_1269 ,Cost Of Good Sold,4000,2026-08-11,742.0, ,CSV_Import
Invoice - 2026-09-07_1270 ,Cost Of Good Sold,4000,2026-08-08,653.0, ,CSV_Import
Invoice - 2026-09-27_1271 ,Cost Of Good Sold,4000,2026-08-28,710.0, ,CSV_Import
Invoice - 2026-09-11_1272 ,Cost Of Good Sold,4000,2026-08-12,675.0, ,CSV_Import
Invoice - 2026-09-18_1273 ,Cost Of Good Sold,4000,2026-08-19,1136.0, ,CSV_Import
Invoice - 2026-09-09_1274 ,Cost Of Good Sold,4000,2026-08-10,773.0, ,CSV_Import
Invoice - 2026-09-09_1275 ,Cost Of Good Sold,4000,2026-08-10,750.0, ,CSV_Import
Invoice - 2026-10-02_1276 ,Cost Of Good Sold,4000,2026-09-02,1109.0, ,CSV_Import
Invoice - 2026-09-30_1277 ,Cost Of Good Sold,4000,2026-08-31,839.0, ,CSV_Import
Invoice - 2026-09-24_1278 ,Cost Of Good Sold,4000,2026-08-25,612.0, ,CSV_Import
Invoice - 2026-09-19_1279 ,Cost Of Good Sold,4000,2026-08-20,934.0, ,CSV_Import
Invoice - 2026-09-09_1280 ,Cost Of Good Sold,4000,2026-08-10,1174.0, ,CSV_Import
Invoice - 2026-09-16_1281 ,Cost Of Good Sold,4000,2026-08-17,726.0, ,CSV_Import
Invoice - 2026-09-26_1282 ,Cost Of Good Sold,4000,2026-08-27,583.0, ,CSV_Import
Invoice - 2026-09-22_1283 ,Cost Of Good Sold,4000,2026-08-23,737.0, ,CSV_Import
Invoice - 2026-10-02_1284 ,Cost Of Good Sold,4000,2026-09-02,1392.0, ,CSV_Import
Invoice - 2026-09-23_1285 ,Cost Of Good Sold,4000,2026-08-24,414.0, ,CSV_Import
Invoice - 2026-09-20_1286 ,Cost Of Good Sold,4000,2026-08-21,384.0, ,CSV_Import
Invoice - 2026-09-10_1287 ,Cost Of Good Sold,4000,2026-08-11,1030.0, ,CSV_Import
Invoice - 2026-09-18_1288 ,Cost Of Good Sold,4000,2026-08-19,572.0, ,CSV_Import
Invoice - 2026-09-10_1289 ,Cost Of Good Sold,4000,2026-08-11,578.0, ,CSV_Import
Invoice - 2026-09-25_1290 ,Cost Of Good Sold,4000,2026-08-26,730.0, ,CSV_Import
Invoice - 2026-09-27_1291 ,Cost Of Good Sold,4000,2026-08-28,868.0, ,CSV_Import
Invoice - 2026-09-08_1292 ,Cost Of Good Sold,4000,2026-08-09,638.0, ,CSV_Import
Invoice - 2026-09-07_1293 ,Cost Of Good Sold,4000,2026-08-08,862.0, ,CSV_Import
Invoice - 2026-09-15_1294 ,Cost Of Good Sold,4000,2026-08-16,479.0, ,CSV_Import
Invoice - 2026-09-28_1295 ,Cost Of Good Sold,4000,2026-08-29,964.0, ,CSV_Import
Invoice - 2026-09-26_1296 ,Cost Of Good Sold,4000,2026-08-27,382.0, ,CSV_Import
Invoice - 2026-10-02_1297 ,Cost Of Good Sold,4000,2026-09-02,929.0, ,CSV_Import
Invoice - 2026-09-23_1298 ,Cost Of Good Sold,4000,2026-08-24,802.0, ,CSV_Import
Invoice - 2026-10-03_1299 ,Cost Of Good Sold,4000,2026-09-03,1530.0, ,CSV_Import
Invoice - 2026-09-25_1300 ,Cost Of Good Sold,4000,2026-08-26,273.0, ,CSV_Import
Invoice - 2026-09-30_1301 ,Cost Of Good Sold,4000,2026-08-31,754.0, ,CSV_Import
Invoice - 2026-09-05_1302 ,Cost Of Good Sold,4000,2026-08-06,777.0, ,CSV_Import
Invoice - 2026-09-24_1303 ,Cost Of Good Sold,4000,2026-08-25,276.0, ,CSV_Import
Invoice - 2026-09-25_1304 ,Cost Of Good Sold,4000,2026-08-26,896.0, ,CSV_Import
Invoice - 2026-09-06_1305 ,Cost Of Good Sold,4000,2026-08-07,544.0, ,CSV_Import
Invoice - 2026-09-25_1306 ,Cost Of Good Sold,4000,2026-08-26,609.0, ,CSV_Import
Invoice - 2026-09-06_1307 ,Cost Of Good Sold,4000,2026-08-07,409.0, ,CSV_Import
Invoice - 2026-09-10_1308 ,Cost Of Good Sold,4000,2026-08-11,687.0, ,CSV_Import
Invoice - 2026-10-02_1309 ,Cost Of Good Sold,4000,2026-09-02,659.0, ,CSV_Import
Invoice - 2026-09-30_1310 ,Cost Of Good Sold,4000,2026-08-31,1613.0, ,CSV_Import
Invoice - 2026-09-14_1311 ,Cost Of Good Sold,4000,2026-08-15,557.0, ,CSV_Import
Invoice - 2026-09-05_1312 ,Cost Of Good Sold,4000,2026-08-06,1004.0, ,CSV_Import
Invoice - 2026-09-09_1313 ,Cost Of Good Sold,4000,2026-08-10,940.0, ,CSV_Import
Invoice - 2026-09-22_1314 ,Cost Of Good Sold,4000,2026-08-23,854.0, ,CSV_Import
Invoice - 2026-09-14_1315 ,Cost Of Good Sold,4000,2026-08-15,1258.0, ,CSV_Import
Invoice - 2026-09-13_1316 ,Cost Of Good Sold,4000,2026-08-14,466.0, ,CSV_Import
Invoice - 2026-09-17_1317 ,Cost Of Good Sold,4000,2026-08-18,746.0, ,CSV_Import
Invoice - 2026-09-12_1318 ,Cost Of Good Sold,4000,2026-08-13,1914.0, ,CSV_Import
Invoice - 2026-09-15_1319 ,Cost Of Good Sold,4000,2026-08-16,690.0, ,CSV_Import
Invoice - 2026-09-24_1320 ,Cost Of Good Sold,4000,2026-08-25,962.0, ,CSV_Import
Invoice - 2026-09-05_1321 ,Cost Of Good Sold,4000,2026-08-06,1373.0, ,CSV_Import
Invoice - 2026-09-30_1322 ,Cost Of Good Sold,4000,2026-08-31,494.0, ,CSV_Import
Invoice - 2026-09-26_1323 ,Cost Of Good Sold,4000,2026-08-27,740.0, ,CSV_Import
Invoice - 2026-10-01_1324 ,Cost Of Good Sold,4000,2026-09-01,1156.0, ,CSV_Import
Invoice - 2026-09-27_1325 ,Cost Of Good Sold,4000,2026-08-28,1150.0, ,CSV_Import
Invoice - 2026-09-19_1326 ,Cost Of Good Sold,4000,2026-08-20,887.0, ,CSV_Import
Invoice - 2026-09-24_1327 ,Cost Of Good Sold,4000,2026-08-25,668.0, ,CSV_Import
Invoice - 2026-09-20_1328 ,Cost Of Good Sold,4000,2026-08-21,276.0, ,CSV_Import
Invoice - 2026-09-23_1329 ,Cost Of Good Sold,4000,2026-08-24,703.0, ,CSV_Import
Invoice - 2026-09-17_1330 ,Cost Of Good Sold,4000,2026-08-18,1280.0, ,CSV_Import
Invoice - 2026-09-07_1331 ,Cost Of Good Sold,4000,2026-08-08,532.0, ,CSV_Import
Invoice - 2026-09-09_1332 ,Cost Of Good Sold,4000,2026-08-10,759.0, ,CSV_Import
Invoice - 2026-09-29_1333 ,Cost Of Good Sold,4000,2026-08-30,1084.0, ,CSV_Import
Invoice - 2026-09-16_1334 ,Cost Of Good Sold,4000,2026-08-17,315.0, ,CSV_Import
Invoice - 2026-09-30_1335 ,Cost Of Good Sold,4000,2026-08-31,547.0, ,CSV_Import
Invoice - 2026-09-23_1336 ,Cost Of Good Sold,4000,2026-08-24,597.0, ,CSV_Import
Invoice - 2026-09-18_1337 ,Cost Of Good Sold,4000,2026-08-19,546.0, ,CSV_Import
Invoice - 2026-09-08_1338 ,Cost Of Good Sold,4000,2026-08-09,1281.0, ,CSV_Import
Invoice - 2026-09-24_1339 ,Cost Of Good Sold,4000,2026-08-25,258.0, ,CSV_Import
Invoice - 2026-09-14_1340 ,Cost Of Good Sold,4000,2026-08-15,166.0, ,CSV_Import
Invoice - 2026-09-15_1341 ,Cost Of Good Sold,4000,2026-08-16,231.0, ,CSV_Import
Invoice - 2026-09-28_1342 ,Cost Of Good Sold,4000,2026-08-29,694.0, ,CSV_Import
Invoice - 2026-09-13_1343 ,Cost Of Good Sold,4000,2026-08-14,684.0, ,CSV_Import
Invoice - 2026-09-17_1344 ,Cost Of Good Sold,4000,2026-08-18,866.0, ,CSV_Import
Invoice - 2026-09-15_1345 ,Cost Of Good Sold,4000,2026-08-16,1525.0, ,CSV_Import
Invoice - 2026-09-05_1346 ,Cost Of Good Sold,4000,2026-08-06,783.0, ,CSV_Import
Invoice - 2026-10-02_1347 ,Cost Of Good Sold,4000,2026-09-02,546.0, ,CSV_Import
Invoice - 2026-09-18_1348 ,Cost Of Good Sold,4000,2026-08-19,597.0, ,CSV_Import
Invoice - 2026-09-30_1349 ,Cost Of Good Sold,4000,2026-08-31,396.0, ,CSV_Import
Invoice - 2026-09-18_1350 ,Cost Of Good Sold,4000,2026-08-19,412.0, ,CSV_Import
Invoice - 2026-09-11_1351 ,Cost Of Good Sold,4000,2026-08-12,998.0, ,CSV_Import
Invoice - 2026-10-03_1352 ,Cost Of Good Sold,4000,2026-09-03,357.0, ,CSV_Import
Invoice - 2026-09-12_1353 ,Cost Of Good Sold,4000,2026-08-13,969.0, ,CSV_Import
Invoice - 2026-09-09_1354 ,Cost Of Good Sold,4000,2026-08-10,538.0, ,CSV_Import
Invoice - 2026-09-05_1355 ,Cost Of Good Sold,4000,2026-08-06,789.0, ,CSV_Import
Invoice - 2026-09-27_1356 ,Cost Of Good Sold,4000,2026-08-28,999.0, ,CSV_Import
Invoice - 2026-09-14_1357 ,Cost Of Good Sold,4000,2026-08-15,806.0, ,CSV_Import
Invoice - 2026-09-15_1358 ,Cost Of Good Sold,4000,2026-08-16,520.0, ,CSV_Import
Invoice - 2026-10-03_1359 ,Cost Of Good Sold,4000,2026-09-03,589.0, ,CSV_Import
Invoice - 2026-10-02_1360 ,Cost Of Good Sold,4000,2026-09-02,954.0, ,CSV_Import
Invoice - 2026-09-27_1361 ,Cost Of Good Sold,4000,2026-08-28,863.0, ,CSV_Import
Invoice - 2026-09-06_1362 ,Cost Of Good Sold,4000,2026-08-07,515.0, ,CSV_Import
Invoice - 2026-09-30_1363 ,Cost Of Good Sold,4000,2026-08-31,594.0, ,CSV_Import
Invoice - 2026-09-12_1364 ,Cost Of Good Sold,4000,2026-08-13,866.0, ,CSV_Import
Invoice - 2026-10-02_1365 ,Cost Of Good Sold,4000,2026-09-02,784.0, ,CSV_Import
Invoice - 2026-09-12_1366 ,Cost Of Good Sold,4000,2026-08-13,512.0, ,CSV_Import
Invoice - 2026-09-29_1367 ,Cost Of Good Sold,4000,2026-08-30,1547.0, ,CSV_Import
Invoice - 2026-10-03_1368 ,Cost Of Good Sold,4000,2026-09-03,704.0, ,CSV_Import
Invoice - 2026-09-25_1369 ,Cost Of Good Sold,4000,2026-08-26,711.0, ,CSV_Import
Invoice - 2026-09-22_1370 ,Cost Of Good Sold,4000,2026-08-23,724.0, ,CSV_Import
Invoice - 2026-09-19_1371 ,Cost Of Good Sold,4000,2026-08-20,974.0, ,CSV_Import
Invoice - 2026-09-29_1372 ,Cost Of Good Sold,4000,2026-08-30,659.0, ,CSV_Import
Invoice - 2026-09-14_1373 ,Cost Of Good Sold,4000,2026-08-15,715.0, ,CSV_Import
Invoice - 2026-09-28_1374 ,Cost Of Good Sold,4000,2026-08-29,797.0, ,CSV_Import
Invoice - 2026-09-18_1375 ,Cost Of Good Sold,4000,2026-08-19,503.0, ,CSV_Import
Invoice - 2026-09-22_1376 ,Cost Of Good Sold,4000,2026-08-23,1433.0, ,CSV_Import
Invoice - 2026-09-24_1377 ,Cost Of Good Sold,4000,2026-08-25,900.0, ,CSV_Import
Invoice - 2026-09-25_1378 ,Cost Of Good Sold,4000,2026-08-26,477.0, ,CSV_Import
Invoice - 2026-09-12_1379 ,Cost Of Good Sold,4000,2026-08-13,754.0, ,CSV_Import
Invoice - 2026-09-05_1380 ,Cost Of Good Sold,4000,2026-08-06,352.0, ,CSV_Import
Invoice - 2026-09-20_1381 ,Cost Of Good Sold,4000,2026-08-21,1546.0, ,CSV_Import
Invoice - 2026-09-05_1382 ,Cost Of Good Sold,4000,2026-08-06,445.0, ,CSV_Import
Invoice - 2026-09-12_1383 ,Cost Of Good Sold,4000,2026-08-13,605.0, ,CSV_Import
Invoice - 2026-09-11_1384 ,Cost Of Good Sold,4000,2026-08-12,1065.0, ,CSV_Import
Invoice - 2026-09-15_1385 ,Cost Of Good Sold,4000,2026-08-16,538.0, ,CSV_Import
Invoice - 2026-09-07_1386 ,Cost Of Good Sold,4000,2026-08-08,514.0, ,CSV_Import
Invoice - 2026-09-14_1387 ,Cost Of Good Sold,4000,2026-08-15,617.0, ,CSV_Import
Invoice - 2026-09-18_1388 ,Cost Of Good Sold,4000,2026-08-19,338.0, ,CSV_Import
Invoice - 2026-09-28_1389 ,Cost Of Good Sold,4000,2026-08-29,390.0, ,CSV_Import
Invoice - 2026-09-25_1390 ,Cost Of Good Sold,4000,2026-08-26,507.0, ,CSV_Import
Invoice - 2026-09-24_1391 ,Cost Of Good Sold,4000,2026-08-25,1620.0, ,CSV_Import
Invoice - 2026-10-01_1392 ,Cost Of Good Sold,4000,2026-09-01,550.0, ,CSV_Import
Invoice - 2026-09-05_1393 ,Cost Of Good Sold,4000,2026-08-06,574.0, ,CSV_Import
Invoice - 2026-09-25_1394 ,Cost Of Good Sold,4000,2026-08-26,1296.0, ,CSV_Import
Invoice - 2026-10-03_1395 ,Cost Of Good Sold,4000,2026-09-03,1360.0, ,CSV_Import
Invoice - 2026-09-08_1396 ,Cost Of Good Sold,4000,2026-08-09,938.0, ,CSV_Import
Invoice - 2026-09-26_1397 ,Cost Of Good Sold,4000,2026-08-27,902.0, ,CSV_Import
Invoice - 2026-09-11_1398 ,Cost Of Good Sold,4000,2026-08-12,859.0, ,CSV_Import
Invoice - 2026-09-25_1399 ,Cost Of Good Sold,4000,2026-08-26,1644.0, ,CSV_Import
Invoice - 2026-09-12_1400 ,Cost Of Good Sold,4000,2026-08-13,1152.0, ,CSV_Import
