transaction,account_key,client_key,journal_date_key,debit_amount,credit_amount,?column?
Invoice - 2026-09-29_1186 (base) ,Sales Discount,4000,2026-08-30,12.3, ,CSV_Import
Invoice - 2026-10-03_1187 (however) ,Sales Discount,4000,2026-09-03,6.0, ,CSV_Import
Invoice - 2026-10-03_1187 (teach) ,Sales Discount,4000,2026-09-03,6.0, ,CSV_Import
Invoice - 2026-09-29_1188 (air) ,Sales Discount,4000,2026-08-30,12.3, ,CSV_Import
Invoice - 2026-09-29_1188 (apply) ,Sales Discount,4000,2026-08-30,26.95, ,CSV_Import
Invoice - 2026-09-28_1189 (himself) ,Sales Discount,4000,2026-08-29,3.4, ,CSV_Import
Invoice - 2026-09-28_1189 (no) ,Sales Discount,4000,2026-08-29,11.6, ,CSV_Import
Invoice - 2026-09-10_1190 (foreign) ,Sales Discount,4000,2026-08-11,11.8, ,CSV_Import
Invoice - 2026-09-10_1190 (commercial) ,Sales Discount,4000,2026-08-11,2.55, ,CSV_Import
Invoice - 2026-09-25_1191 (about) ,Sales Discount,4000,2026-08-26,16.75, ,CSV_Import
Invoice - 2026-09-25_1191 (interest) ,Sales Discount,4000,2026-08-26,22.95, ,CSV_Import
Invoice - 2026-09-21_1192 (agency) ,Sales Discount,4000,2026-08-22,17.5, ,CSV_Import
Invoice - 2026-09-21_1192 (lay) ,Sales Discount,4000,2026-08-22,5.3, ,CSV_Import
Invoice - 2026-09-11_1193 (resource) ,Sales Discount,4000,2026-08-12,12.45, ,CSV_Import
Invoice - 2026-09-11_1193 (certain) ,Sales Discount,4000,2026-08-12,16.8, ,CSV_Import
Invoice - 2026-09-17_1194 (however) ,Sales Discount,4000,2026-08-18,30.0, ,CSV_Import
Invoice - 2026-09-17_1194 (speech) ,Sales Discount,4000,2026-08-18,22.4, ,CSV_Import
Invoice - 2026-09-18_1195 (save) ,Sales Discount,4000,2026-08-19,3.05, ,CSV_Import
Invoice - 2026-09-18_1195 (teach) ,Sales Discount,4000,2026-08-19,3.0, ,CSV_Import
Invoice - 2026-10-03_1196 (level) ,Sales Discount,4000,2026-09-03,13.5, ,CSV_Import
Invoice - 2026-10-03_1196 (range) ,Sales Discount,4000,2026-09-03,4.1, ,CSV_Import
Invoice - 2026-09-08_1197 (right) ,Sales Discount,4000,2026-08-09,24.25, ,CSV_Import
Invoice - 2026-09-08_1197 (material) ,Sales Discount,4000,2026-08-09,25.65, ,CSV_Import
Invoice - 2026-09-29_1198 (century) ,Sales Discount,4000,2026-08-30,30.8, ,CSV_Import
Invoice - 2026-09-29_1198 (question) ,Sales Discount,4000,2026-08-30,20.0, ,CSV_Import
Invoice - 2026-09-25_1199 (media) ,Sales Discount,4000,2026-08-26,8.4, ,CSV_Import
Invoice - 2026-09-25_1199 (team) ,Sales Discount,4000,2026-08-26,5.1, ,CSV_Import
Invoice - 2026-09-19_1200 (support) ,Sales Discount,4000,2026-08-20,6.8, ,CSV_Import
Invoice - 2026-09-19_1200 (within) ,Sales Discount,4000,2026-08-20,30.0, ,CSV_Import
Invoice - 2026-09-24_1201 (son) ,Sales Discount,4000,2026-08-25,22.0, ,CSV_Import
Invoice - 2026-09-24_1201 (range) ,Sales Discount,4000,2026-08-25,36.9, ,CSV_Import
Invoice - 2026-09-09_1202 (onto) ,Sales Discount,4000,2026-08-10,9.1, ,CSV_Import
Invoice - 2026-09-09_1202 (method) ,Sales Discount,4000,2026-08-10,18.6, ,CSV_Import
Invoice - 2026-09-09_1202 (until) ,Sales Discount,4000,2026-08-10,25.5, ,CSV_Import
Invoice - 2026-09-21_1203 (fast) ,Sales Discount,4000,2026-08-22,67.9, ,CSV_Import
Invoice - 2026-09-21_1203 (performance) ,Sales Discount,4000,2026-08-22,64.8, ,CSV_Import
Invoice - 2026-09-21_1203 (apply) ,Sales Discount,4000,2026-08-22,7.7, ,CSV_Import
Invoice - 2026-09-26_1204 (newspaper) ,Sales Discount,4000,2026-08-27,17.2, ,CSV_Import
Invoice - 2026-09-26_1204 (pressure) ,Sales Discount,4000,2026-08-27,52.8, ,CSV_Import
Invoice - 2026-09-26_1204 (gas) ,Sales Discount,4000,2026-08-27,72.0, ,CSV_Import
Invoice - 2026-09-26_1205 (able) ,Sales Discount,4000,2026-08-27,5.2, ,CSV_Import
Invoice - 2026-09-26_1205 (hotel) ,Sales Discount,4000,2026-08-27,6.5, ,CSV_Import
Invoice - 2026-09-26_1205 (campaign) ,Sales Discount,4000,2026-08-27,33.6, ,CSV_Import
Invoice - 2026-09-29_1206 (fast) ,Sales Discount,4000,2026-08-30,29.1, ,CSV_Import
Invoice - 2026-09-29_1206 (teach) ,Sales Discount,4000,2026-08-30,7.2, ,CSV_Import
Invoice - 2026-09-29_1206 (onto) ,Sales Discount,4000,2026-08-30,91.0, ,CSV_Import
Invoice - 2026-10-02_1207 (eat) ,Sales Discount,4000,2026-09-02,56.7, ,CSV_Import
Invoice - 2026-10-02_1207 (decide) ,Sales Discount,4000,2026-09-02,8.1, ,CSV_Import
Invoice - 2026-10-02_1207 (employee) ,Sales Discount,4000,2026-09-02,61.6, ,CSV_Import
Invoice - 2026-09-05_1208 (range) ,Sales Discount,4000,2026-08-06,32.8, ,CSV_Import
Invoice - 2026-09-05_1208 (agency) ,Sales Discount,4000,2026-08-06,21.0, ,CSV_Import
Invoice - 2026-09-05_1208 (wear) ,Sales Discount,4000,2026-08-06,53.6, ,CSV_Import
Invoice - 2026-09-22_1209 (agency) ,Sales Discount,4000,2026-08-23,7.0, ,CSV_Import
Invoice - 2026-09-22_1209 (medical) ,Sales Discount,4000,2026-08-23,53.4, ,CSV_Import
Invoice - 2026-09-22_1209 (gas) ,Sales Discount,4000,2026-08-23,21.6, ,CSV_Import
Invoice - 2026-09-16_1210 (interest) ,Sales Discount,4000,2026-08-17,30.6, ,CSV_Import
Invoice - 2026-09-16_1210 (decide) ,Sales Discount,4000,2026-08-17,24.3, ,CSV_Import
Invoice - 2026-09-16_1210 (nature) ,Sales Discount,4000,2026-08-17,48.6, ,CSV_Import
Invoice - 2026-09-06_1211 (onto) ,Sales Discount,4000,2026-08-07,18.2, ,CSV_Import
Invoice - 2026-09-06_1211 (commercial) ,Sales Discount,4000,2026-08-07,25.5, ,CSV_Import
Invoice - 2026-09-06_1211 (range) ,Sales Discount,4000,2026-08-07,49.2, ,CSV_Import
Invoice - 2026-09-11_1212 (themselves) ,Sales Discount,4000,2026-08-12,25.8, ,CSV_Import
Invoice - 2026-09-11_1212 (animal) ,Sales Discount,4000,2026-08-12,64.0, ,CSV_Import
Invoice - 2026-09-11_1212 (gas) ,Sales Discount,4000,2026-08-12,14.4, ,CSV_Import
Invoice - 2026-09-18_1213 (right) ,Sales Discount,4000,2026-08-19,67.9, ,CSV_Import
Invoice - 2026-09-18_1213 (hotel) ,Sales Discount,4000,2026-08-19,19.5, ,CSV_Import
Invoice - 2026-09-18_1213 (interest) ,Sales Discount,4000,2026-08-19,26.1, ,CSV_Import
Invoice - 2026-09-24_1214 (structure) ,Sales Discount,4000,2026-08-25,20.0, ,CSV_Import
Invoice - 2026-09-24_1214 (give) ,Sales Discount,4000,2026-08-25,71.0, ,CSV_Import
Invoice - 2026-09-24_1214 (natural) ,Sales Discount,4000,2026-08-25,80.1, ,CSV_Import
Invoice - 2026-09-28_1215 (material) ,Sales Discount,4000,2026-08-29,45.6, ,CSV_Import
Invoice - 2026-09-28_1215 (natural) ,Sales Discount,4000,2026-08-29,80.1, ,CSV_Import
Invoice - 2026-09-28_1215 (employee) ,Sales Discount,4000,2026-08-29,15.4, ,CSV_Import
Invoice - 2026-09-23_1216 (teach) ,Sales Discount,4000,2026-08-24,57.6, ,CSV_Import
Invoice - 2026-09-23_1216 (air) ,Sales Discount,4000,2026-08-24,65.6, ,CSV_Import
Invoice - 2026-09-23_1216 (move) ,Sales Discount,4000,2026-08-24,77.0, ,CSV_Import
Invoice - 2026-09-18_1217 (final) ,Sales Discount,4000,2026-08-19,37.2, ,CSV_Import
Invoice - 2026-09-18_1217 (free) ,Sales Discount,4000,2026-08-19,29.6, ,CSV_Import
Invoice - 2026-09-18_1217 (order) ,Sales Discount,4000,2026-08-19,57.0, ,CSV_Import
Invoice - 2026-09-24_1218 (give) ,Sales Discount,4000,2026-08-25,21.3, ,CSV_Import
Invoice - 2026-09-24_1218 (message) ,Sales Discount,4000,2026-08-25,28.5, ,CSV_Import
Invoice - 2026-09-24_1218 (skill) ,Sales Discount,4000,2026-08-25,58.8, ,CSV_Import
Invoice - 2026-09-24_1219 (five) ,Sales Discount,4000,2026-08-25,66.6, ,CSV_Import
Invoice - 2026-09-24_1219 (free) ,Sales Discount,4000,2026-08-25,44.4, ,CSV_Import
Invoice - 2026-09-24_1219 (as) ,Sales Discount,4000,2026-08-25,6.5, ,CSV_Import
Invoice - 2026-09-12_1220 (interest) ,Sales Discount,4000,2026-08-13,69.6, ,CSV_Import
Invoice - 2026-09-12_1220 (force) ,Sales Discount,4000,2026-08-13,8.2, ,CSV_Import
Invoice - 2026-09-12_1220 (foreign) ,Sales Discount,4000,2026-08-13,5.9, ,CSV_Import
Invoice - 2026-09-23_1221 (president) ,Sales Discount,4000,2026-08-24,63.9, ,CSV_Import
Invoice - 2026-09-23_1221 (newspaper) ,Sales Discount,4000,2026-08-24,43.0, ,CSV_Import
Invoice - 2026-09-23_1221 (support) ,Sales Discount,4000,2026-08-24,61.2, ,CSV_Import
Invoice - 2026-09-21_1222 (foot) ,Sales Discount,4000,2026-08-22,26.5, ,CSV_Import
Invoice - 2026-09-21_1222 (clearly) ,Sales Discount,4000,2026-08-22,5.8, ,CSV_Import
Invoice - 2026-09-21_1222 (force) ,Sales Discount,4000,2026-08-22,16.4, ,CSV_Import
Invoice - 2026-09-23_1223 (team) ,Sales Discount,4000,2026-08-24,40.8, ,CSV_Import
Invoice - 2026-09-23_1223 (people) ,Sales Discount,4000,2026-08-24,80.0, ,CSV_Import
Invoice - 2026-09-23_1223 (all) ,Sales Discount,4000,2026-08-24,27.2, ,CSV_Import
Invoice - 2026-09-22_1224 (interest) ,Sales Discount,4000,2026-08-23,87.0, ,CSV_Import
Invoice - 2026-09-22_1224 (something) ,Sales Discount,4000,2026-08-23,11.0, ,CSV_Import
Invoice - 2026-09-22_1224 (about) ,Sales Discount,4000,2026-08-23,46.9, ,CSV_Import
Invoice - 2026-10-03_1225 (himself) ,Sales Discount,4000,2026-09-03,34.0, ,CSV_Import
Invoice - 2026-10-03_1225 (decide) ,Sales Discount,4000,2026-09-03,48.6, ,CSV_Import
Invoice - 2026-10-03_1225 (hospital) ,Sales Discount,4000,2026-09-03,56.7, ,CSV_Import
Invoice - 2026-09-13_1226 (skill) ,Sales Discount,4000,2026-08-14,78.4, ,CSV_Import
Invoice - 2026-09-13_1226 (order) ,Sales Discount,4000,2026-08-14,66.5, ,CSV_Import
Invoice - 2026-09-13_1226 (foreign) ,Sales Discount,4000,2026-08-14,5.9, ,CSV_Import
Invoice - 2026-09-23_1227 (speech) ,Sales Discount,4000,2026-08-24,38.4, ,CSV_Import
Invoice - 2026-09-23_1227 (employee) ,Sales Discount,4000,2026-08-24,46.2, ,CSV_Import
Invoice - 2026-09-23_1227 (hospital) ,Sales Discount,4000,2026-08-24,8.1, ,CSV_Import
Invoice - 2026-09-27_1228 (employee) ,Sales Discount,4000,2026-08-28,33.6, ,CSV_Import
Invoice - 2026-09-27_1228 (right) ,Sales Discount,4000,2026-08-28,87.3, ,CSV_Import
Invoice - 2026-09-27_1228 (however) ,Sales Discount,4000,2026-08-28,54.0, ,CSV_Import
Invoice - 2026-09-19_1229 (can) ,Sales Discount,4000,2026-08-20,13.4, ,CSV_Import
Invoice - 2026-09-19_1229 (their) ,Sales Discount,4000,2026-08-20,40.8, ,CSV_Import
Invoice - 2026-09-19_1229 (support) ,Sales Discount,4000,2026-08-20,20.4, ,CSV_Import
Invoice - 2026-09-25_1230 (message) ,Sales Discount,4000,2026-08-26,9.5, ,CSV_Import
Invoice - 2026-09-25_1230 (commercial) ,Sales Discount,4000,2026-08-26,20.4, ,CSV_Import
Invoice - 2026-09-25_1230 (central) ,Sales Discount,4000,2026-08-26,73.6, ,CSV_Import
Invoice - 2026-09-21_1231 (employee) ,Sales Discount,4000,2026-08-22,69.3, ,CSV_Import
Invoice - 2026-09-21_1231 (pressure) ,Sales Discount,4000,2026-08-22,70.4, ,CSV_Import
Invoice - 2026-09-21_1231 (agency) ,Sales Discount,4000,2026-08-22,70.0, ,CSV_Import
Invoice - 2026-09-09_1232 (project) ,Sales Discount,4000,2026-08-10,62.0, ,CSV_Import
Invoice - 2026-09-09_1232 (find) ,Sales Discount,4000,2026-08-10,30.0, ,CSV_Import
Invoice - 2026-09-09_1232 (smile) ,Sales Discount,4000,2026-08-10,37.2, ,CSV_Import
Invoice - 2026-09-12_1233 (usually) ,Sales Discount,4000,2026-08-13,8.2, ,CSV_Import
Invoice - 2026-09-12_1233 (material) ,Sales Discount,4000,2026-08-13,34.2, ,CSV_Import
Invoice - 2026-09-12_1233 (wear) ,Sales Discount,4000,2026-08-13,26.8, ,CSV_Import
Invoice - 2026-09-28_1234 (method) ,Sales Discount,4000,2026-08-29,55.8, ,CSV_Import
Invoice - 2026-09-28_1234 (right) ,Sales Discount,4000,2026-08-29,67.9, ,CSV_Import
Invoice - 2026-09-28_1234 (lay) ,Sales Discount,4000,2026-08-29,21.2, ,CSV_Import
Invoice - 2026-09-30_1235 (son) ,Sales Discount,4000,2026-08-31,38.5, ,CSV_Import
Invoice - 2026-09-30_1235 (use) ,Sales Discount,4000,2026-08-31,85.0, ,CSV_Import
Invoice - 2026-09-30_1235 (five) ,Sales Discount,4000,2026-08-31,59.2, ,CSV_Import
Invoice - 2026-09-22_1236 (clearly) ,Sales Discount,4000,2026-08-23,46.4, ,CSV_Import
Invoice - 2026-09-22_1236 (onto) ,Sales Discount,4000,2026-08-23,54.6, ,CSV_Import
Invoice - 2026-09-22_1236 (right) ,Sales Discount,4000,2026-08-23,97.0, ,CSV_Import
Invoice - 2026-09-24_1237 (something) ,Sales Discount,4000,2026-08-25,55.0, ,CSV_Import
Invoice - 2026-09-24_1237 (hospital) ,Sales Discount,4000,2026-08-25,24.3, ,CSV_Import
Invoice - 2026-09-24_1237 (level) ,Sales Discount,4000,2026-08-25,36.0, ,CSV_Import
Invoice - 2026-10-03_1238 (newspaper) ,Sales Discount,4000,2026-09-03,51.6, ,CSV_Import
Invoice - 2026-10-03_1238 (nature) ,Sales Discount,4000,2026-09-03,64.8, ,CSV_Import
Invoice - 2026-10-03_1238 (even) ,Sales Discount,4000,2026-09-03,52.0, ,CSV_Import
Invoice - 2026-09-15_1239 (dog) ,Sales Discount,4000,2026-08-16,43.2, ,CSV_Import
Invoice - 2026-09-15_1239 (right) ,Sales Discount,4000,2026-08-16,97.0, ,CSV_Import
Invoice - 2026-09-15_1239 (yet) ,Sales Discount,4000,2026-08-16,38.5, ,CSV_Import
Invoice - 2026-09-15_1240 (however) ,Sales Discount,4000,2026-08-16,12.0, ,CSV_Import
Invoice - 2026-09-15_1240 (himself) ,Sales Discount,4000,2026-08-16,54.4, ,CSV_Import
Invoice - 2026-09-15_1240 (wear) ,Sales Discount,4000,2026-08-16,53.6, ,CSV_Import
Invoice - 2026-09-15_1241 (people) ,Sales Discount,4000,2026-08-16,10.0, ,CSV_Import
Invoice - 2026-09-15_1241 (employee) ,Sales Discount,4000,2026-08-16,8.4, ,CSV_Import
Invoice - 2026-09-15_1241 (guess) ,Sales Discount,4000,2026-08-16,45.0, ,CSV_Import
Invoice - 2026-09-27_1242 (air) ,Sales Discount,4000,2026-08-28,8.2, ,CSV_Import
Invoice - 2026-09-27_1242 (media) ,Sales Discount,4000,2026-08-28,56.0, ,CSV_Import
Invoice - 2026-09-27_1242 (move) ,Sales Discount,4000,2026-08-28,61.6, ,CSV_Import
Invoice - 2026-09-25_1243 (medical) ,Sales Discount,4000,2026-08-26,8.9, ,CSV_Import
Invoice - 2026-09-25_1243 (within) ,Sales Discount,4000,2026-08-26,15.0, ,CSV_Import
Invoice - 2026-09-25_1243 (hospital) ,Sales Discount,4000,2026-08-26,32.4, ,CSV_Import
Invoice - 2026-09-07_1244 (free) ,Sales Discount,4000,2026-08-08,7.4, ,CSV_Import
Invoice - 2026-09-07_1244 (fast) ,Sales Discount,4000,2026-08-08,9.7, ,CSV_Import
Invoice - 2026-09-07_1244 (structure) ,Sales Discount,4000,2026-08-08,30.0, ,CSV_Import
Invoice - 2026-09-30_1245 (usually) ,Sales Discount,4000,2026-08-31,49.2, ,CSV_Import
Invoice - 2026-09-30_1245 (method) ,Sales Discount,4000,2026-08-31,18.6, ,CSV_Import
Invoice - 2026-09-30_1245 (right) ,Sales Discount,4000,2026-08-31,77.6, ,CSV_Import
Invoice - 2026-09-11_1246 (employee) ,Sales Discount,4000,2026-08-12,7.7, ,CSV_Import
Invoice - 2026-09-11_1246 (teach) ,Sales Discount,4000,2026-08-12,14.4, ,CSV_Import
Invoice - 2026-09-11_1246 (can) ,Sales Discount,4000,2026-08-12,60.3, ,CSV_Import
Invoice - 2026-09-20_1247 (smile) ,Sales Discount,4000,2026-08-21,46.5, ,CSV_Import
Invoice - 2026-09-20_1247 (five) ,Sales Discount,4000,2026-08-21,7.4, ,CSV_Import
Invoice - 2026-09-20_1247 (gas) ,Sales Discount,4000,2026-08-21,43.2, ,CSV_Import
Invoice - 2026-09-23_1248 (newspaper) ,Sales Discount,4000,2026-08-24,68.8, ,CSV_Import
Invoice - 2026-09-23_1248 (one) ,Sales Discount,4000,2026-08-24,14.2, ,CSV_Import
Invoice - 2026-09-23_1248 (gas) ,Sales Discount,4000,2026-08-24,43.2, ,CSV_Import
Invoice - 2026-09-17_1249 (teach) ,Sales Discount,4000,2026-08-18,72.0, ,CSV_Import
Invoice - 2026-09-17_1249 (free) ,Sales Discount,4000,2026-08-18,7.4, ,CSV_Import
Invoice - 2026-09-17_1249 (dog) ,Sales Discount,4000,2026-08-18,36.0, ,CSV_Import
Invoice - 2026-09-17_1250 (message) ,Sales Discount,4000,2026-08-18,47.5, ,CSV_Import
Invoice - 2026-09-17_1250 (pressure) ,Sales Discount,4000,2026-08-18,61.6, ,CSV_Import
Invoice - 2026-09-17_1250 (heavy) ,Sales Discount,4000,2026-08-18,29.0, ,CSV_Import
Invoice - 2026-09-14_1251 (eat) ,Sales Discount,4000,2026-08-15,6.3, ,CSV_Import
Invoice - 2026-09-14_1251 (no) ,Sales Discount,4000,2026-08-15,52.2, ,CSV_Import
Invoice - 2026-09-14_1251 (pressure) ,Sales Discount,4000,2026-08-15,26.4, ,CSV_Import
Invoice - 2026-09-07_1252 (front) ,Sales Discount,4000,2026-08-08,17.6, ,CSV_Import
Invoice - 2026-09-07_1252 (moment) ,Sales Discount,4000,2026-08-08,8.3, ,CSV_Import
Invoice - 2026-09-07_1252 (level) ,Sales Discount,4000,2026-08-08,54.0, ,CSV_Import
Invoice - 2026-09-08_1253 (moment) ,Sales Discount,4000,2026-08-09,58.1, ,CSV_Import
Invoice - 2026-09-08_1253 (eat) ,Sales Discount,4000,2026-08-09,37.8, ,CSV_Import
Invoice - 2026-09-08_1253 (natural) ,Sales Discount,4000,2026-08-09,8.9, ,CSV_Import
Invoice - 2026-09-25_1254 (one) ,Sales Discount,4000,2026-08-26,63.9, ,CSV_Import
Invoice - 2026-09-25_1254 (interest) ,Sales Discount,4000,2026-08-26,25.5, ,CSV_Import
Invoice - 2026-09-25_1254 (base) ,Sales Discount,4000,2026-08-26,57.4, ,CSV_Import
Invoice - 2026-09-26_1255 (no) ,Sales Discount,4000,2026-08-27,29.0, ,CSV_Import
Invoice - 2026-09-26_1255 (performance) ,Sales Discount,4000,2026-08-27,48.6, ,CSV_Import
Invoice - 2026-09-26_1255 (their) ,Sales Discount,4000,2026-08-27,40.8, ,CSV_Import
Invoice - 2026-09-26_1256 (teach) ,Sales Discount,4000,2026-08-27,6.0, ,CSV_Import
Invoice - 2026-09-26_1256 (employee) ,Sales Discount,4000,2026-08-27,58.8, ,CSV_Import
Invoice - 2026-09-26_1256 (attack) ,Sales Discount,4000,2026-08-27,18.6, ,CSV_Import
Invoice - 2026-09-25_1257 (range) ,Sales Discount,4000,2026-08-26,8.2, ,CSV_Import
Invoice - 2026-09-25_1257 (result) ,Sales Discount,4000,2026-08-26,23.7, ,CSV_Import
Invoice - 2026-09-25_1257 (force) ,Sales Discount,4000,2026-08-26,41.0, ,CSV_Import
Invoice - 2026-10-01_1258 (small) ,Sales Discount,4000,2026-09-01,7.7, ,CSV_Import
Invoice - 2026-10-01_1258 (employee) ,Sales Discount,4000,2026-09-01,16.8, ,CSV_Import
Invoice - 2026-10-01_1258 (about) ,Sales Discount,4000,2026-09-01,6.7, ,CSV_Import
Invoice - 2026-09-15_1259 (natural) ,Sales Discount,4000,2026-08-16,44.5, ,CSV_Import
Invoice - 2026-09-15_1259 (air) ,Sales Discount,4000,2026-08-16,24.6, ,CSV_Import
Invoice - 2026-09-15_1259 (themselves) ,Sales Discount,4000,2026-08-16,25.8, ,CSV_Import
Invoice - 2026-10-02_1260 (employee) ,Sales Discount,4000,2026-09-02,38.5, ,CSV_Import
Invoice - 2026-10-02_1260 (base) ,Sales Discount,4000,2026-09-02,65.6, ,CSV_Import
Invoice - 2026-10-02_1260 (foot) ,Sales Discount,4000,2026-09-02,37.1, ,CSV_Import
Invoice - 2026-09-14_1261 (themselves) ,Sales Discount,4000,2026-08-15,8.6, ,CSV_Import
Invoice - 2026-09-14_1261 (find) ,Sales Discount,4000,2026-08-15,50.0, ,CSV_Import
Invoice - 2026-09-14_1261 (apply) ,Sales Discount,4000,2026-08-15,15.4, ,CSV_Import
Invoice - 2026-09-11_1262 (radio) ,Sales Discount,4000,2026-08-12,45.9, ,CSV_Import
Invoice - 2026-09-11_1262 (stock) ,Sales Discount,4000,2026-08-12,18.4, ,CSV_Import
Invoice - 2026-09-11_1262 (message) ,Sales Discount,4000,2026-08-12,95.0, ,CSV_Import
Invoice - 2026-09-17_1263 (save) ,Sales Discount,4000,2026-08-18,61.0, ,CSV_Import
Invoice - 2026-09-17_1263 (hotel) ,Sales Discount,4000,2026-08-18,26.0, ,CSV_Import
Invoice - 2026-09-17_1263 (all) ,Sales Discount,4000,2026-08-18,68.0, ,CSV_Import
Invoice - 2026-09-15_1264 (himself) ,Sales Discount,4000,2026-08-16,34.0, ,CSV_Import
Invoice - 2026-09-15_1264 (question) ,Sales Discount,4000,2026-08-16,48.0, ,CSV_Import
Invoice - 2026-09-15_1264 (range) ,Sales Discount,4000,2026-08-16,24.6, ,CSV_Import
Invoice - 2026-09-11_1265 (teach) ,Sales Discount,4000,2026-08-12,43.2, ,CSV_Import
Invoice - 2026-09-11_1265 (material) ,Sales Discount,4000,2026-08-12,45.6, ,CSV_Import
Invoice - 2026-09-11_1265 (five) ,Sales Discount,4000,2026-08-12,51.8, ,CSV_Import
Invoice - 2026-09-17_1266 (base) ,Sales Discount,4000,2026-08-18,73.8, ,CSV_Import
Invoice - 2026-09-17_1266 (hospital) ,Sales Discount,4000,2026-08-18,16.2, ,CSV_Import
Invoice - 2026-09-17_1266 (lay) ,Sales Discount,4000,2026-08-18,47.7, ,CSV_Import
Invoice - 2026-09-05_1267 (teach) ,Sales Discount,4000,2026-08-06,43.2, ,CSV_Import
Invoice - 2026-09-05_1267 (range) ,Sales Discount,4000,2026-08-06,8.2, ,CSV_Import
Invoice - 2026-09-05_1267 (right) ,Sales Discount,4000,2026-08-06,38.8, ,CSV_Import
Invoice - 2026-09-17_1268 (employee) ,Sales Discount,4000,2026-08-18,58.8, ,CSV_Import
Invoice - 2026-09-17_1268 (result) ,Sales Discount,4000,2026-08-18,31.6, ,CSV_Import
Invoice - 2026-09-17_1268 (usually) ,Sales Discount,4000,2026-08-18,65.6, ,CSV_Import
Invoice - 2026-09-10_1269 (himself) ,Sales Discount,4000,2026-08-11,54.4, ,CSV_Import
Invoice - 2026-09-10_1269 (small) ,Sales Discount,4000,2026-08-11,15.4, ,CSV_Import
Invoice - 2026-09-10_1269 (gas) ,Sales Discount,4000,2026-08-11,43.2, ,CSV_Import
Invoice - 2026-09-07_1270 (method) ,Sales Discount,4000,2026-08-08,46.5, ,CSV_Import
Invoice - 2026-09-07_1270 (campaign) ,Sales Discount,4000,2026-08-08,33.6, ,CSV_Import
Invoice - 2026-09-07_1270 (guess) ,Sales Discount,4000,2026-08-08,30.0, ,CSV_Import
Invoice - 2026-09-27_1271 (no) ,Sales Discount,4000,2026-08-28,46.4, ,CSV_Import
Invoice - 2026-09-27_1271 (able) ,Sales Discount,4000,2026-08-28,52.0, ,CSV_Import
Invoice - 2026-09-27_1271 (media) ,Sales Discount,4000,2026-08-28,28.0, ,CSV_Import
Invoice - 2026-09-11_1272 (radio) ,Sales Discount,4000,2026-08-12,15.3, ,CSV_Import
Invoice - 2026-09-11_1272 (people) ,Sales Discount,4000,2026-08-12,50.0, ,CSV_Import
Invoice - 2026-09-11_1272 (management) ,Sales Discount,4000,2026-08-12,49.0, ,CSV_Import
Invoice - 2026-09-18_1273 (president) ,Sales Discount,4000,2026-08-19,14.2, ,CSV_Import
Invoice - 2026-09-18_1273 (people) ,Sales Discount,4000,2026-08-19,60.0, ,CSV_Import
Invoice - 2026-09-18_1273 (front) ,Sales Discount,4000,2026-08-19,70.4, ,CSV_Import
Invoice - 2026-09-09_1274 (order) ,Sales Discount,4000,2026-08-10,66.5, ,CSV_Import
Invoice - 2026-09-09_1274 (clearly) ,Sales Discount,4000,2026-08-10,29.0, ,CSV_Import
Invoice - 2026-09-09_1274 (small) ,Sales Discount,4000,2026-08-10,7.7, ,CSV_Import
Invoice - 2026-09-09_1275 (wear) ,Sales Discount,4000,2026-08-10,60.3, ,CSV_Import
Invoice - 2026-09-09_1275 (give) ,Sales Discount,4000,2026-08-10,28.4, ,CSV_Import
Invoice - 2026-09-09_1275 (find) ,Sales Discount,4000,2026-08-10,40.0, ,CSV_Import
Invoice - 2026-10-02_1276 (themselves) ,Sales Discount,4000,2026-09-02,8.6, ,CSV_Import
Invoice - 2026-10-02_1276 (method) ,Sales Discount,4000,2026-09-02,83.7, ,CSV_Import
Invoice - 2026-10-02_1276 (skill) ,Sales Discount,4000,2026-09-02,49.0, ,CSV_Import
Invoice - 2026-09-30_1277 (order) ,Sales Discount,4000,2026-08-31,38.0, ,CSV_Import
Invoice - 2026-09-30_1277 (result) ,Sales Discount,4000,2026-08-31,15.8, ,CSV_Import
Invoice - 2026-09-30_1277 (order) ,Sales Discount,4000,2026-08-31,66.5, ,CSV_Import
Invoice - 2026-09-24_1278 (guess) ,Sales Discount,4000,2026-08-25,45.0, ,CSV_Import
Invoice - 2026-09-24_1278 (management) ,Sales Discount,4000,2026-08-25,63.0, ,CSV_Import
Invoice - 2026-09-24_1278 (foot) ,Sales Discount,4000,2026-08-25,21.2, ,CSV_Import
Invoice - 2026-09-19_1279 (resource) ,Sales Discount,4000,2026-08-20,74.7, ,CSV_Import
Invoice - 2026-09-19_1279 (clearly) ,Sales Discount,4000,2026-08-20,58.0, ,CSV_Import
Invoice - 2026-09-19_1279 (able) ,Sales Discount,4000,2026-08-20,5.2, ,CSV_Import
Invoice - 2026-09-09_1280 (structure) ,Sales Discount,4000,2026-08-10,60.0, ,CSV_Import
Invoice - 2026-09-09_1280 (employee) ,Sales Discount,4000,2026-08-10,42.0, ,CSV_Import
Invoice - 2026-09-09_1280 (order) ,Sales Discount,4000,2026-08-10,57.0, ,CSV_Import
Invoice - 2026-09-16_1281 (range) ,Sales Discount,4000,2026-08-17,41.0, ,CSV_Import
Invoice - 2026-09-16_1281 (as) ,Sales Discount,4000,2026-08-17,13.0, ,CSV_Import
